comment,rating_star,itemid
"Appearance:Super safe, naka bubble wrap.
Suitability:Maliwanag pa sa future ninyo. Hahahaha
Quality:Sana magtagal. Di ko pa naayos yung bracket kaya di pantay. Tinatamad pa 😅

Legit po. Order na mga pips! Tip lang, hanap ng magaling mag wiring na mekaniko, para di masunog mga linya. Installed at my ADV 150. 😊

MDL ( HIGH WHITE, LOW YELLOW)
HORN+MDL (SWITCH ON AND OFF)",5,19534573067
"Suitability:nice
Quality:good
Appearance:10/10

MINI DRIVING v2 HIGH QUALITY LED HEADLIGHT MCC; 4wire yellow-white. Best brand of mini driving light mga master bka may maka alam jan ung full water proof? Ito yun.",5,19534573067
"Suitability:good
Quality:good
Appearance:good

Nice and quality, maayos din ang packaging. May libre pa isang Switch. Thanks seller👍",5,19534573067
"Suitability:Fit
Quality:Good
Appearance:Nice

Working naman sya.. So happy for the purchase.. Must recommend it to others.. Thank you seller more benta po sa inyo ♥️♥️♥️",5,19534573067
LAST 3 DAYS TO GET YOUR FREE BIRTHDAY PIZZA this month! Use your Supercard to get a FREE Large Thin Crust Classic Pizza + a birthday discount of up to 20% OFF.,4,19534573067
"Appearance:Good
Quality:Good
Suitability:Good

Thank you so much seller😊😊 The item is in good condition❤️😊",5,19534573067
"Appearance:Compact driving light
Suitability:Perfect for additional lights
Quality:Good and perfect for its price

Budget friendly and good quality mini driving lights that is very helpful while driving in dark areas",5,19534573067
"Quality:Good
Appearance:Good
Suitability:Good

The product is in good quality as well as its appearance and suitability. Already tested and it works the white and yellow color light. Hope it will last not only one year, but beyond.",4,19534573067
"Appearance:great
Quality:very nice

Installed na and ang ganda thank you seller for making sure the item woking properly will definitely  order again",5,19534573067
"Appearance:good
Suitability:sana tumagal
Quality:good quality

Padalawang order ko na itong LAZX mini driving light yung una ko bili sa ibang shop naka 1yr nmn tapos nasira yung accessories nung ikaw kaya hindi ko na nagagamit kaya bumili ako sa ibang shop",5,19534573067
"Suitability:good
Appearance:good
Quality:good

salamat seller mabilis lang dumating diko pa nasusubukan kong nagana sana naman ok week end ko pa ikakabit",5,19534573067
"Appearance:good quality MDL
Suitability:di pa ko pa na test

Salamat seller hangang sa sunod na order ulit. Follow up review nalang ulit pag nailagay ko na sa motor salamat sa switch kaya lang hnd kasi naked handlebar ang motor ko",5,19534573067
"Suitability:ok ok
Appearance:nice
Quality:beautifu

Quality po salamat☝️☝️☝️",5,19534573067
"Suitability:very good
Appearance:very good
Quality:very good",5,19534573067
"Suitability:suitable for daily use specially at night
Quality:quality at malakas naman ang ilaw
Appearance:good appearance ng item maliit lng pero malakas",5,19534573067
"receive the package in good condition, ￼legit 100% ￼ and working well also￼. thank you very much seller, satisfied customer here ￼😇",5,19534573067
"Appearance:Good
Quality:Good
Suitability:Good

okay naman sya maliwanag nagustuhan ko kaya 5star ka sakin. Thank you seller😊",5,19534573067
"Appearance:good
Suitability:good
Quality:good

90JILI have more than 500 games. You can win up to 100,000. Just select the game you want at 92jili.comanhshshshss",5,19534573067
"Appearance:very good.
Suitability:very good
Quality:very good maganda Ang LAHAT ng items. kumpleto at walang damage. Problema di ako marunong mgkabit. maganda Ang store na to. accommodating si seller may picture kung ano e request mo nanjan binibigay nya.I Highly recommended this store.Thank you Seller,shoppee and Kuya James the rider. God bless.",5,19534573067
"Appearance:maganda😍⭐⭐⭐⭐⭐
Quality:good, matibay yung material👍⭐⭐⭐⭐⭐
Suitability:👍⭐⭐⭐⭐⭐

Legit yung item..

Maganda ang resulta na kinalabasan nung naikabit ko na.. maliwag, basta maganda, satisfied ako sa item ni seller...

Thank you seller⭐⭐⭐⭐⭐",5,19534573067
"Suitability:good
Appearance:good
Quality:good

Good",5,19534573067
"Quality:good
Suitability:good
Appearance:good

Maganda po ang product gumana nman po sana lng magtagal. Salamat sa seller",5,19534573067
"Suitability:safe and durable ang product
Quality:Very Good
Appearance:VeryGood

very responsive si  seller, i was asking if pwde ba ma check muna ang MDL kung gumagana ba ang dalawang ilaw bago e deliver. na check nga nila.. thankyou! Legit po tong seller na to, No doubt!",5,19534573067
"Good po ang product, responsible din si seller 👍🏻👍🏻",5,19534573067
"Suitability:👎
Quality:👎
Appearance:👎

Nung nag inquire ako sumasagot agad kayo,  nung inorder ko kulang dumating 3 sets order ko with freebies gaya ng nakapost nyo kaya ako umorder na ng dumating parcel vinideo ko para makita nyo dn d nyo na ako nireplayan wag kayo oorder dto magaling magreply sa inquiry tapos kulang ang ipapadeliver sa inyo gang ngayon d na nagreoly seen lang cla tsktsktsk sa inyo na ang karma",1,19534573067
"Suitability:ok na ok nmn sya naisalpak kona
Quality:syempre laxz yan tlgang matibay malaks pa buga ng ilaw
Appearance:well pack thank u seller

salamat sa rider namin napaka ingat ❤️❤️❤️",5,19534573067
"Quality:Maliwanag
Appearance:Maganda. mas malaki ng onti sa mga usual na mini driving lights
Suitability:Swak na swak sa motor ko",5,19534573067
"Quality:mas maganda ung items ngayun
Appearance:👍
Suitability:good

Salamat seller angganda ng items na nareceived ko ngayon,salamat shopee 👏👏👏",5,19534573067
Medyo premium ang sya na item. Sana tumagal. 1 satisfied customer 👌,5,19534573067
"Suitability:5/5
Quality:5/5
Appearance:5/5

Maganda quality and mukhang matibay talaga. Thanks po.",5,19534573067
"Quality:goods
Suitability:goods
Appearance:goods

Sulit yung item. Legit ..highly recomended shop!!👍",5,19534573067
"Appearance:good
Quality:good
Suitability:good

Your mobile numbe is currently not subscribed to a data promo. To avoid unexpected charges, we have temporarily put your net access on hold. To continue browsing, you may log in to your DITO App and subscribe to a promo.",5,19534573067
"Quality:Good
Suitability:Good
Appearance:Good

4 star muna di ko p na testing ikabit papakabit ko muna bgo ako mag 5 star pero all goods nman lahat thx seller",4,19534573067
Salamat po seller sa napakagandang auxiliary lights. Maayos po ang packaging at wala naman naging problem sa product. Solid.,5,19534573067
"I got this with 70% off voucher during their live, and pay only 167 php including sf..maganda ang tahi, malinis, ok din ung fabric nya, tama lng ung kapal, kuha ako ulet ibang color pg my live selling ulet sila at pg my disc voucher..thanks seller at sa rider.",5,8093755088
"Appearance:good
Colour:black
Material Quality:good

Happy with my purchase. Thank you seller for the fast and smooth transaction. Will buy again another color. :)",5,8093755088
"Colour:Old rose / Olive
Appearance:Mganda
Material Quality:Good quality

Ang ganda sakto lang sa size nya, so far my best purchase sa shopee.
Magugustuhan to NG partner ko for sure and mapapabili pa ako Neto sa sususnod. Thanks sa seller and sa rider.",5,8093755088
"Material Quality:Good
Appearance:Love it
Colour:Navy blue

Ang ganda, been wanting to get this, and so far my expectations have met. Im a medium built but I ordered Large. So that its comfortable and I can easily move.. gagamitin ko to sa pag rides rides ko. Thanks seller.",5,8093755088
"Material Quality:good!
Appearance:looks expensive
Colour:deep navy blue and creamy khaki

Fast delivery!
Complete orders!
Good quality products!
Inexpensive price!

What I liike most about these products are its quality! The way it is good stitches; the design; the size, which goods and fits me well; and many more.
These jackets don't look cheap at all. The material used were nice.
Overall, I absolutely love it!
Thanks seller!",5,8093755088
Comfortable to wear. Looks good . The product suit its purposes! Perfect for long ride or in office. Good for its price. Thank you,5,8093755088
"Colour:true to size
Material Quality:good quality
Appearance:good quality

thank you seller. received my order na walang damage. correct color and size din thank you. will order again soon.",5,8093755088
"Material Quality:good
Appearance:taslan
Colour:olive

Pang anim na beses ko na po omorder dito sa shop, talaga naman pong napakaganda, sulit na at mura pa ang product",5,8093755088
"Material Quality:Good quality material
Appearance:boomer jacket, i like the style 10/10
Colour:l love the colour nice color💗🫶 10/10

Good packaging. Fast delivery. Will order again",5,8093755088
"Material Quality:Good
Colour:Old Rose
Appearance:10/10

Maganda ang quality niya. 😍 Nagustohan ko. Satisfied customer here. salamat seller at kuya rider 😊👍",5,8093755088
"Colour:10/10
Appearance:10/10
Material Quality:10/10

maganda naman ang product ng inspi,  three items na nacheck out ko sa store nila at nagustuhan ko lahat, tpos may isa pa akong pants na parating na rin.",5,8093755088
"Appearance:ang ganda
Colour:nice color
Material Quality:maganda quality

ganduh ng kulay besh waiting pa ako sa availability ng rosewood or mocha na xl sakto size saken chubby po ako and pangilan order ka na ito sana sa sunod po may freebies na me",5,8093755088
"Colour:correct color
Appearance:ok namn
Material Quality:d ko alam

I expect na makapal yung jacket kasi sa live nakikita ko makapal sya pero reality pala manipis yung jacket, pero okay natu wla namang choice.",3,8093755088
"Colour:Nice
Appearance:Good
Material Quality:Good

Complete and no damage. Nice trimmed and sewed. Recommended seller! God bless!",5,8093755088
"Appearance:classic
Colour:faded
Material Quality:good

Thanks seller got my package early today and I like it the material use is good and perfect for the price itself will order more soon.",5,8093755088
"Appearance:So good and chic
Material Quality:100%
Colour:Same as posted

I super love the quality that I want all of the colors. And I will definitely buy it all. 
The fabric is not so thin nor thick. Wearable on a daily basis and I could definitely top it on dresses or a simple pants. Great quality and kudos to the driver ❤️",5,8093755088
"Appearance:10 out of 10💖
Colour:10 out of 10
Material Quality:medyo manipis

Maganda ung tela medyo manipis lang them malamig kapag sinout ... Ok nmn quality sa presyo .. thank you seller more orders to come 💖 thank you sa efficient na deliver😊",5,8093755088
"Colour:as advertised
Appearance:as advertised
Material Quality:good

Ok nmn for its price. Fast shipment and delivery, no damage. True to size. Thin fabric lang sya but goods nmn. I like that it has their brand name sa likod at sa zipper. Thanks!",5,8093755088
"Appearance:Gandaaaaa
Colour:Gray
Material Quality:May kakapalan

Maganda po ang product. Maaga din dumating, 1-3 days nandito na sa probinsya. Thank you po seller!",5,8093755088
"Appearance:10/10
Material Quality:10/10
Colour:10/10

Been waiting para maging available ang colors and size. Buti naabutan ko ang sale. Lahat available. Super type ko ang color. Sakto pa ang size. Super love it! Order ako ulit. Thanks seller! 💜",5,8093755088
"Colour:Good
Material Quality:Good
Appearance:Good

Okay ang Quality, maganda din ang kulay at sulit na sulit coa for its price.... highly recommend to ..i order ulit for other color",5,8093755088
"Colour:good
Appearance:good
Material Quality:good

gustong gusto ko..maganda talaga tong shop na to legit na maganda ang mga items..thank you seller..",5,8093755088
"Appearance:Durable
Colour:Mocha
Material Quality:Quality

Nag ganda niya! fit talaga yung small sakin pang rider na datingan ko haha thanks seller sa mabilis at kumpletong items ☺️",5,8093755088
"Colour:correct
Appearance:oki langs
Material Quality:maganda tela!!! hehe

bigay ng bf ko yung jacket and hat hehe both from your shop 🤍 soaper sulit for its price na mura lang namin nabili bc of the shop voucher and 70% off sa live :> will surely buy againnn",5,8093755088
Black 🖤 the most classic and elegant color ever. The jacket is nice and the design is cool. I love it so much. Thank you for the fast delivery.,5,8093755088
"Material Quality:Makapal ang tela
Appearance:What you see is what you get
Colour:Mocha

As usual, hindi ako binigo ni Inspi. Ang ganda ng tela, makapal hindi ganoon kanipis. Worth it ang presyo.",5,8093755088
"Appearance:good
Colour:tgood
Material Quality:superb

Second time to order. Super sulit. My first time was for my boyfriend and papa, not I got for me and mama.",5,8093755088
"Appearance:smooth
Colour:tama color
Material Quality:good quality

First time ko magorder pero ok po unh item good quality nagustuhan ng customer ko order ulit ako ng madami kpg may xl na olive green",5,8093755088
"Appearance:excellent
Colour:same sa picture
Material Quality:matibay

I ordered 6pcs and it was really good, i loke the quality of it, yung small is tama lang talaga sa akin, I'm 5""2 and 50kg(for reference). Recommended talaga itong store. May freebie pa ako na bucket hat. Thank you seller",5,8093755088
"Appearance:10/10
Colour:10/10
Material Quality:10/10

Thank you so much napakaganda ng quality kahit mejo pricey woth it naman at saktong dating dahil tig lamig na, kaya thank you so much nagamit ko agad hehehe",5,8093755088
"Colour:blue gray
Material Quality:ok
Appearance:good, nice color

Thank you seller. First time buyer here. Fast shipping and packaged well. Sana may color white din kayo.",4,8093755088
"Material Quality:awesome
Colour:khaki
Appearance:pretty cool

I love this bomber jacket it is very nice, good quality and the size is exact. The fit is promising, I am just so happy for this purchase.",5,8093755088
"Dumating na po today. Thank u again INSPI ❤
Pangalawang beses ko na po itong order sa inyong shop. Can't believe na almost 3 weeks ago pa lang since the first time na bumili ako ng 2 bomber jackets dito. Now another 2 again since nagpabudol sa 7.7 sale ang mga ferson. 😭🤣
As expected maganda yung jacket that is why napa-order ulit. Medyo mahaba ng onti yung sleeves since 5'2 lang height ko but carry na. Satisfied buyer here. 🖤
I have 2 more left sa cart ko na plano ko ring i-checkout for upcoming 8.8 sale naman.
Ayun. Maraming salamat po. 💕",5,8093755088
"Material Quality:Excellent

Wow!! I sooo love it 😍never been so disappointed with this shop. Dito ako lagi bumibili pang gifts sa fam ko. At sobrang bilis lang na delivered agad. Maraming salamat",5,8093755088
"Material Quality:excellent
Appearance:nice
Colour:good

Salamat seller sa napaka ganda nito nagustuhan ko talaga ..order ulit soon .. para my oang palit.God bless po",5,8093755088
Super nice bomber jacket. True to size. The color is also super nice. Super worth the price also. 2nd time order this type of jacket from this store. Thank you very much INSPI!,5,8093755088
"Appearance:maganda
Colour:nice color
Material Quality:sakto lang

I bought 1 first then nagustuhan ng buong family so nagpabili sila lahat magkakaiba kami colors hindi sya ganun kakapal pero ok na rin",5,8093755088
"Appearance:so pretty
Material Quality:very good
Colour:rosewood

I love this bomber jacket it is very nice, good quality, i like the color and the size is exact. The fit is promising, I am just so happy for this purchase.",5,8093755088
"Colour:correct colors
Appearance:very nice
Material Quality:good quality and cloth

The jacket was packed safely. 
I love this bomber jacket it is very nice, good quality,good cloth and the size is exact. Though may 1 na mali ang size plastic is M but the size inside is small, the old rose color. But still giving 5⭐ because of the quality of the bomber jacket.
Thank you, Inspi! God bless!",5,8093755088
"Colour:khaki as ordered
Material Quality:low quality
Appearance:as advertised

a star for the right color and size as ordered, a star for fast shipping. quality is not good. how it's made and material is terrible. really dont like how the pocket is stitched. an expectation vs. reality purchase.",3,8093755088
"Okay siya, medyo manipis nga lang ung tela niya pero okay na rin naman pangeveryday heheh tapos ung size naman super konti lang ng difference kasi umorder ako ng medium and small tapos halos walang pinagkaiba konti lang. Anyways I'm happy with my purchases thank you seller! 😁",5,8093755088
"Appearance:classy
Colour:excelent
Material Quality:very good material

LOVE THIS JACKET. Ang ganda. Pwede na ipagsabayan sa nabibili sa mall ang quality nito. Pulido pagkakatahi, comfortable isuot and swak sa budget pang porma o pamasok. Will definitely buy uli. Wait ko uli ang sale. Bilis din i-send ang order ko. Thanks Seller!",5,8093755088
"Material Quality:good
Colour:beige
Appearance:good

Thank you very much seller and the rider of course shopee okay naman nagustuhan naman Ng anak para sa akin kayalang gusto niya Kaya order nalang ako SA susunod. Salamat and God bless",5,8093755088
"Appearance:10/10
Colour:10/10
Material Quality:10/10

highly recommended 2nd order ko na to. Thanks much seller, sana sa sunod may freebie din sa mga repeat buyer.",5,8093755088
"Material Quality:Makapal yung tela
Colour:right color arrived
Appearance:Fit well, looks good on me

Maganda sya will order again coz gusto rin ni BF nagaagawan kami haha",5,8093755088
"Material Quality:good

Maganda Yung tela Hindi mainit suotin, Hindi Rin naman manipis, sakto lang Po, nagustuhan nang niregaluhan ko 🙂🙂🙂, thank you seller nag send muna nang pic Bago e ship, ok din Yung packaging",5,8093755088
"I must say, it has certainly caught my attention. One of the first things that struck me was its unique color. The jacket's hue is unlike anything I've seen before in a bomber jacket, and it instantly sets it apart from the usual options you find in stores. It's a refreshing change from the standard blacks and greys that dominate the market.In terms of fit, I was pleasantly surprised. The jacket fits me just right, and it's clear that the sizing is accurate. It's not too tight or too loose, which is often a concern when ordering clothing online. The fit is flattering, and it gives me the confidence to wear it on various occasions.Now, let's talk about the material. While the material is described as ""okay,"" I found it to be quite comfortable. It may not be the most premium fabric, but it's soft against the skin and doesn't feel cheap. Plus, considering the price point, I believe the quality is more than reasonable. It strikes a good balance between comfort and affordability.One of the standout aspects of my experience with this product was the shipping speed. I received the jacket surprisingly fast after placing my order. This quick delivery added to the overall positive impression I had of the product and the brand's customer service.In conclusion, the Inspi bomber jacket is a unique and stylish addition to my wardrobe. Its distinctive color, comfortable fit, and speedy delivery make it a worthwhile purchase, especially for those looking for a standout piece that won't break the bank. While the material may not be top-tier, it certainly meets expectations for its price range. I'm quite satisfied with my purchase.",5,8093755088
"Received in good condition and well packed. Very good quality, the design is superb. True to size. Very fast shipping and delivery definitely a good buy with an affordable price.. This is my 3rd time ordering from the same shop.",5,8093755088
"Material Quality:very good quality!
Colour:puro sya brown, hindi sya brown black (or baka loob nya ang black, that's why brown black?)
Appearance:sooo niceee

Ang tagal na nito sa cart ko before ako makapag decide to check out kasi baka expectation vs. Reality and I keep on reading the reviews. Until gusto kong itry nlang personally, so charaaan! So satisfied with my purchase! 🥰 many times din akong nagpa palit2 ng color, but this one is nice as well okay sya sa kahit anong inner.. I loovee this so much, sakto lang din sakin yung S size though M frame ako. Gotta purchase another one next time, ibang kulay naman 👌🤎",5,8093755088
"Material Quality:Good
Appearance:10/10
Colour:Old Rose and Rosewood

Maganda quality ng jacket What you see is what you get  Hindi masyadong makapal hindi rin manipis saktohan lang yung tela nya  Thnak you seller and shopee",5,8093755088
"Appearance:Good looking
Material Quality:Quality product
Colour:Nice color di kita yung dumi pag namatsahan

Thank you!! Have a wonderful day😉",5,23504426294
"Material Quality:excellent quality

completed order, fast delivery, item shipped immediately, will order again, excellent and soft quality, goods for the price",5,23504426294
"Colour:whiteee
Material Quality:looks sturdy and adjustable
Appearance:fits in any color combination of shirt. thankyou seller.  until next purchase....

arrives in good condition",5,23504426294
"Material Quality:Good Quality ,authentic
Colour:khaki, tan colour
Appearance:minimalist, aesthetic , classic cap

I love the product! Good packaging 
And fast delivery!",5,23504426294
"Appearance:aesthetic color, minimalist, classic 👌
Colour:khaki, Tan
Material Quality:Good quality, authentic

I Love the Colour! 😍 Good packaging & fast delivery. Thank you seller!",5,23504426294
"Material Quality:Very Good
Appearance:What you see is what you get.
Colour:Tan

Item received yesterday, maganda pala yung kulay nya di tulad nung na bibili ko na medyo kupas yung kulay ng tan dito maganda ang kulay ng cap mukha pang matagalan may magagamit na ako sa trabaho thank you seller.. I'll rate this 5/5.",5,23504426294
"Appearance:10/10
Colour:Blue and Black
Material Quality:Good

Nakakailang order na ako sa OXGN at ganun pa din..maganda pa rin ang materials at yun color di basta basta ngfifade kahit labhan ng labhan..",5,23504426294
"Material Quality:good
Colour:black
Appearance:good

Thank you Oxgn for sending the item in good condition. I like this cap, very minimal design but the product is really nice!",5,23504426294
"Appearance:9
Colour:10
Material Quality:9

Dislcaimer: My ratings and feedback are solely based on the condition of the item/s upon received.

Safe packaging and no damage items.",5,23504426294
"Medyo hesitant ako to order online since preferred ko talaga na sa mall mismo bumili ng Oxgn products pero di naman ako na-disappoint. Stitches are fine and ang ganda ng material na ginamit. Color is very aesthetic, too! Will order again! 🤍",5,23504426294
"Appearance:100% Original
Colour:Black
Material Quality:Durable

I really love the quality of the cap. It is original and with tags. I received it sooner tham I though. Thank you seller🥰🤭🙃🤗😍",5,23504426294
"Colour:nice
Appearance:good
Material Quality:high quality

Ayoss na ayoss ganda order lang ako ulet basta contented buyer here, legit guys bili na kayo. Dih kayo magsisisi sa sobrang ganda ng product nila.",5,23504426294
"Appearance:Super black
Material Quality:Super nice
Colour:Black

Ung quality nya is super ganda as in! Fit na fit sya for small head petite like me! Nakuha ko sya nung sale and naadjust talaga ung strap nya sa likod.",5,23504426294
"Appearance:The cap looks awesome.
Material Quality:The quality is great. It's thick and looks long lasting.
Colour:The color matches exactly in the displayed photo.",5,23504426294
"Appearance:Nice
Colour:Brown
Material Quality:Good

Gonna use this on our beach out and arrived on the day before so tumpak talaga, kaya nasuot ko and pretty big ang size sa akin should have got the size 8 but they ran out of it. Well still good buy.",5,23504426294
"Material Quality:Good!
Appearance:Legit oxgn hat
Colour:White

Quality hats and comfortable to wear! With official receipt from Oxygn Store. 👏👏😊",5,23504426294
"Material Quality:passed
Appearance:passed
Colour:black and tan

Reccommend for girls working on site, for porma of everyday used. With the price and quality, so worth it. 👌",5,23504426294
"Legit sya! Nice naman, kaso pagka-tanggap ko 'yong curved naging flat sya, at tsaka may mga parte na deform, mas klaro sya pag susuotin. Understandable naman kasi sa pag-ship, but you must've put something inside para hindi sya madeform kahit papaano. Pero OKAY NAMAN. 🙃",5,23504426294
"Appearance:suits on any outfits
Colour:nice neat and clean
Material Quality:the fabric was strong and nice

Easy to style, suitable for women who want everything clean, the delivery also was fast so as the processing of orders, well satisfied!",5,23504426294
"Appearance:nice
Colour:White
Material Quality:Excellent

First time to order here and i was satisfied 😊 thank you and I will definitely order again. Pang exchange gift ko po ito. Hope magustuhan nya.",5,23504426294
"sobrang ganda kaso walang black. it took long for this to be delivered but im glad that the wait is worthwhile. thank you so much, seller!",5,23504426294
"Material Quality:10/10
Colour:Nice color
Appearance:Amazing

Quality cap talaga sya from oxygen di nila binigo expectations ko",5,23504426294
Secure items . Good quality . Complete items. Good Condition. Fast Shipment. Legit products . Nice packaging. Recommended shop. 5 Star ✨⭐ Rate Back and will order again thankyou,5,23504426294
"Appearance:ayus
Material Quality:maganda
Colour:tan",5,23504426294
"Appearance:Amazing
Material Quality:High Quality
Colour:Amazing

The product was really amazing and its color is really great. Thank you!

(Photo and video are not related to the product)",5,23504426294
"Nice ang fitting nya once you wear it. Nagustuhan ng pinagbigyan. Thank you!♥
Ordered: 30th Shipped: 1st Received: 2nd",5,23504426294
"Appearance:Quality product. maganda ang tahi
Colour:I like the color
Material Quality:matibay

Maganda sya, Nagustuhan ng husband ko. will order soon pang gift sa brothers ko and for sure they will like it too.  Thank you Shopee.",5,23504426294
"Appearance:good
Material Quality:good
Colour:black

Thank you for sending me exactly what I ordered. Keep up the good work. Until next purchase. Very nice item",5,23504426294
"Colour:good
Material Quality:fine
Appearance:great

Cute talaga.. ....... ..   the best yung kulay nya for me bumagy naman lalo akong gumanda at mayigas siya okay sa travel hindi napupunit",5,23504426294
"Colour:All Black
Appearance:Amazing
Material Quality:High

I love the materials used in this CAP
Thank you very much OXYGEN PH for this HIGH-QUALITY SHORPET",5,23504426294
"Colour:black

Thank you po my second order cap. Sana ma sagot Yung tanong ko through message if meron pa nun na senend ko na hoodie😅",5,23504426294
"Colour:so pretty
Appearance:cute
Material Quality:di ganong kakapal di din manipis

Ang ganda nya medyo maluwag lang sakin Kasi maliit ulo ko pero naaadjust Naman",5,23504426294
"Appearance:'yung color ng cap ay mas maganda sa personal
Material Quality:ang ganda din ng quality promise, worth buying
Colour:pati nanay ko mga sis nagustuhan color niya",5,23504426294
"Appearance:Nice
Colour:Correct color received and it is super niceee👍

maganda good quality 💯",5,23504426294
Arrived earlier than expected..nice packaging.. excellent quality..will surely order again from this seller..thanks,5,23504426294
"Appearance:10/10
Colour:10/10
Material Quality:10/10

Sobrang Goods pang ilang orders ko na. ❤️❤️",5,23504426294
"Material Quality:good
Appearance:excellent
Colour:Tan

Goods na goods",5,23504426294
"Quality sucks! Di parehas yung nasa pic at item na dumating. yung sa may forehead walang ka laman laman. Nong nag order ako, may nakalagay buy 1 take 1 pero isa lang dumating.

 HIGHLY NOT RECOMMENDED!",1,23504426294
"Maganda quality, matigas nga lang sya sa nood. Pang lalaki tlga. Thanks seller",4,23504426294
"The product has nice quality, the packaging is fine. The order is wrapped properly and the delivery and shipping process are fast.",5,23504426294
"Appearance:looks great on my hubby
Colour:dark blue
Material Quality:good",5,23504426294
"Colour:Tan

What u see is what u get and since then this is our brand btw, This is for my boyfie my late gift for him. 
He always wear a cap kahit san kami mag punta and his cap is usually color black and white thats why I decided to gift this kind of color. It feels like mas lalo siya popogi here :) So, since our nearest mall here is no oxyn store and it's 1 hour and 30mins before so I decided to order here for the first time it take a risk talaga. But I'm so satisfied, original talaga and it's obvious na galing mall because the receipt so no doubt. I don't have pics. I'm not usually giving a pic/video or feedbacks. Thank youuuu seller and kuya rider ang bilis po 🥰",5,23504426294
Good quality and also original from legit oxgñ shop,5,23504426294
"Colour:10/10
Material Quality:ganda ng tela na gamit mukhang mamahalin talaga
Appearance:10/10 medyo my konting yupi due to delivery cguro but all in all maganda sulit ang bayad.",5,23504426294
Correct color and size variation given. Well packed and arrived in good condition. Unresponsive lang ang seller pero second order ko na and okay naman lagi.,5,23504426294
"Colour:good
Appearance:good
Material Quality:good

Nagustohan ng partner ko. Ty saller",5,23504426294
"Appearance:nice
Colour:great
Material Quality:excellent

good 👍",3,23504426294
"Appearance:goods
Material Quality:goods
Colour:goods",5,23504426294
"Appearance:sobrang ganda
Colour:what you see is what you get
Material Quality:maganda Yung tela.",5,23504426294
"Appearance:nice

Super ganda and high quality will definitely order again!",5,23504426294
"Best Feature:maganda at maayos
Performance:gumagana
Product Quality:matibay

Thanks seller sana tumagal sya.thanks din ky kuya rider na nagdeliver",5,18228673452
"Performance: All working.
Best Feature: wall fans at an affordable price
✅Legit seller
✅Securely packed items
✅Free tape measure
✅Lightweight compared to the the ones available in the malls
🔴Made of plastic materials
🔴Thin blades
🔴No wall nails included
You get what you paid for. 😉",5,18228673452
"Performance:better
Best Feature:malakas
Product Quality:good

Salamat shopee. Kapangit ng review section parati nalng did not meet the criteria wala naman aqng repeated words and symbols ah.",5,18228673452
"Performance:good
Best Feature:gold star
Product Quality:good

Nice price excellent performance...order me again. Thank you shoppee.",5,18228673452
"More than 1 week ko na syang ginagamit. Malakas kahit no.1 lang, di madaling nag iinit khit ilang oras ko ng gamit. Super sturdy and stable, di ganun kaingay kahit malaki ung blades.
Safe ung package kadi mkapal ung bubble wrap. Mdali lang iassemble. Highly recommended! 5?❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣️❣",5,18228673452
"Performance:maganda ang efan..malakas ang hangin.
Best Feature:mukhang matibay naman
Product Quality:good quality

Ngayon ko lang ni rate ang efan..inobserbahan ko pa kc..so far ok naman sya..wala syang sira..madali lang din  i assemble..",5,18228673452
"Best Feature:💯
Product Quality:💯
Performance:💯

thankyou po seller na receive kuna po order ko. The best items nyo.kumpleto dalawang wall fan, safety syang dumating walang sira, sobrang ganda mabilis ang ikot ng wall fan, sobrang tahimik lang din sya wala syang ingay, katamtaman lang ang laki ng wall fan hindi malaki hindi rin maliit ang cute nya at unique mga pindutan. salamat ulit seller LEGIT SHOP ka. salamat din kay kuang rider sa mabilis na pag deliver safety dumating order ko. 5⭐⭐⭐⭐⭐ kau ni seller sakin🥰",5,18228673452
"Performance:9/10
Best Feature:Fan
Product Quality:8/10

Good item! 
*Super fast delivery!
*secured packaging sealed w/bubblewrap
*complete accessories👍
*no damage, dents or scratches👍
*motor working good👍
*low noise & lightweight
*made out of hard plastic except the metal cover
*has a electric scent maybe because its new
all in all you get what you paid for! 
thank you seller 👍",5,18228673452
"Best Feature:10/10
Product Quality:10/10
Performance:10/10

Maganda yung product at mabilis dumating",5,18228673452
"""My second purchase..will repeat order again soon..very happy with this seller..everything is fine..please install and test everything before pressing accept order...don't worry

greeting. New arrivals. The seller packs very well, and the delivery can be said to be fast and accurate. thanks""⭐️⭐️⭐️⭐️",5,18228673452
"💜💜💜I love how fast my order arrived, like unexpectedly fast. Keep it up and more power to you seller! Will definitely be ordering from you again.. Thanks so much! Quality of the product is above average considering the price..",5,18228673452
"Product Quality:so far so good 😊
Best Feature:mura pero wagi!
Performance:di naman ako binigo. more than what I expected 😍",5,18228673452
"Received parcel in good condition. The seller secured the products from any dents. Functional ang both products. Thank u shopee, seller and kuya rider.",5,18228673452
"Performance: goood
Best Feature: nice
Product Quality: very good
Salamat seller ay kay mabait ng delivery man .Maaga dumating ng isang araw. Ok naman siya. Maayos ang pagbalot at walang damage.",5,18228673452
"Performance: Maganda
Best Feature: Nice❤️
Product Quality: Maganda order ako ulit pag nakapag ipon na ng pera 😁❤️❤️ tenkyu sellerl
sobrang nice nya gamitin ..😁😁☺️ hindi pa nga lang nagagamit kasi wala pa pala kasama turnilyo un 😁😁",5,18228673452
